country_num,Country Name,Country Code,Destination_down_Source_across,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faeroe Islands,Fiji,Finland,France,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,"Hong Kong SAR, China",Hungary,Iceland,India,Indonesia,"Iran, Islamic Rep.",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. Rep.","Korea, Rep.",Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,"Macao SAR, China",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,"Micronesia, Fed. Sts.",Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, RB",Vietnam,Virgin Islands (U.S.),West Bank and Gaza,"Yemen, Rep.",Zambia,Zimbabwe
124,Mauritania,MRT,Mauritania,3.96E-07,0,0.00191229,0,0,0,0,0.000147584,0,0,0,0,0,0,0,2.18E-06,0,0,0.000244236,0,0.001806586,0,0,0,0,0,0.000205269,0,0,0,0,0,0,0.002116627,8.94E-05,0,0,0.00028158,0,9.55E-05,3.44E-05,0,0,4.92E-05,0,0,0.000438349,0,5.00E-06,0,0,0,0,0,0,0,0,0.000141952,0,0,0,0,0,0,0,0,0,0.001456344,0,0.002225457,0,0,1.64E-05,0.000521266,0,0,0,0,0,0.014206979,0.024305752,0,3.18E-06,0,0,0,0,0,0,0,9.57E-05,0,0,0,3.74E-05,0,0,0,0,0,0,0,6.45E-05,0,0.000327438,0,0,0,0.000314848,0,0,0.001654908,0,0,0,0,0,0,0,0,0.092456995,0,0,0,0,0,0,0,0,0,0,0.000242958,0,0,0,0,5.36E-05,0,0,0,0.000854351,0,0,0,0,0,0,0,0,0,0,2.69E-06,0,0,0,0,0.000916758,1.09E-05,1.25E-05,0,0,0,0,0.002106276,0.071303066,0,0,0,0,0,0,0,0,0,0,4.21E-05,0.000127536,0,0,0,0,0,2.18E-05,0,0,4.66E-05,3.87E-05,0,0,0,0,0.000482401,0,0,0.000679715,0,0,0,0,0,0,0.000838474,0,7.92E-05,0,0,0,0,0,0,8.50E-05,1.23E-05,0,0
125,Mauritius,MUS,Mauritius,0,0,0,0,0,0,0,0,0,0,0.000250207,0,0,0,0,0.001072726,0,0,0.000210363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76E-05,0,0,0,0,0,0.002307591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001388786,0,0,0,0,8.69E-05,0,0,0,0,0,0,0,0,0,0,0,6.99E-05,0,0,0.00057772,0,0,0,6.49E-05,0,0,9.49E-05,0,4.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014887675,0,7.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07E-05,0,0,0,0,0,0,0,0,0,0,0,4.47E-06,0,0,0,0,0,0,0,0.004428861,0,0.00011837,0,0,0,0,0,0.000952632,0,1.86E-05,0.000654373,0,0,0,0,0,0,0,0.000163055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275536,3.93E-05,0,0,0,0,0,0,0,0,0,0
126,Mexico,MEX,Mexico,2.57E-06,1.67E-06,4.69E-05,0.002792516,0.000715905,5.14E-05,2.74E-05,0.014805556,2.17E-05,0.000748675,0.00103189,0.000907036,1.73E-05,0.000271278,0,9.36E-06,6.01E-05,6.20E-05,0.001151651,0.036194469,0,0.00041851,0,0.001898867,5.07E-05,0,0.003449946,4.21E-05,0.000310461,3.95E-06,0,8.41E-06,3.59E-06,0.000107456,0.007694159,0.00093985,0,0,0,0.008209018,0.000880881,0.006823595,0,3.51E-05,5.13E-05,0.023442952,3.66E-05,7.76E-05,0.007986519,0.000159721,2.23E-05,0.000371375,0.000740518,5.53E-05,0.000340589,0.002028455,0.002893304,5.66E-05,0.006791322,4.48E-05,1.55E-06,7.93E-05,4.25E-05,2.95E-05,0,2.39E-05,0.000424039,0.004162016,0.000768049,2.41E-05,0,5.14E-05,0.001545252,3.47E-05,0.000240983,4.77E-05,5.79E-05,0.00036049,0.040030625,8.14E-05,9.44E-05,1.53E-05,0.000500377,0.018387108,0,0.000431102,2.51E-05,0.000126369,4.52E-05,9.29E-05,1.86E-05,0.00057858,0,0.00556913,0.001979574,7.96E-05,0.003788843,1.30E-06,1.52E-06,0.000162414,0,0.000236144,0.001597861,0,4.27E-05,3.45E-05,1.55E-06,8.05E-05,0.000784057,0,1.23E-05,0.000137909,0.000512952,0.000361417,0.000111818,6.91E-05,3.91E-05,2.81E-06,8.19E-05,0,1.05E-05,9.23E-05,0,5.06E-05,3.05E-05,0,0,4.88E-06,9.30E-05,9.84E-05,1.15E-05,0.000146432,1.05E-05,0,5.20E-06,3.19E-05,0.001609783,0,0.000130089,0.006661459,0,0.000347578,3.54E-05,9.80E-05,0.000367749,3.81E-05,3.69E-05,0.000167813,0.010028085,0,0.000560275,0.003663228,9.92E-05,0.000186061,0.000237301,0.000755745,0.000586725,7.62E-05,0.000146517,4.94E-06,0,0,0,0.000248547,7.01E-05,7.79E-05,0,1.33E-05,4.14E-05,0.000151872,0.00017315,0.000116821,0,4.92E-06,0.000254749,4.95E-07,0.015611837,1.10E-05,5.32E-05,0.000128523,0,0.000250322,4.95E-07,4.70E-05,0.00141004,0.002070024,2.62E-05,0,5.89E-05,0.000100679,0,8.96E-05,0,8.08E-05,7.64E-05,8.10E-05,3.87E-06,0,0,7.73E-06,0.000101913,6.66E-05,0.000683646,0.243830897,0.007805356,9.17E-06,0,0.020290523,1.56E-05,0,9.85E-06,8.19E-07,2.51E-05,2.30E-05
127,"Micronesia, Fed. Sts.",FSM,"Micronesia, Fed. Sts.",0,0,0,0.006422787,0,0,0,0,0,0,3.45E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109949531,0,0,0,0,0,0,1.98E-05,0,0,0,0,0,0,0,0,0,0,0,7.01E-05,0,0,0,0,0,1.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026628431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73E-05,0,0,0,0,0.013722799,0,0,0,0.047323376,0,0,0,0,9.06E-05,0,0,0,0,0,0,0,0.000156005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000289822,0,0,0,0,0,0,0,0,0,0,0.000173513,0,0,0,0,0,0,0,0,0,0
128,Moldova,MDA,Moldova,2.04E-05,0,0,0,0,0,0,0,0.003203308,0,0,0,0.00501045,0,0,0,0,0.020831916,0,0,0,0,0,0,0,0,0,0,8.41E-05,0,0,0,0,0,0,0,0,0,0,0,3.59E-05,0,0,0,0,0,0,0,0,0,0,0.000274405,0,0,0,0,0,0,0,0,0,0.005994016,0,0,0,0,0.001675638,0,0,0,0,0.005219508,0.0006915,0,7.80E-05,0,0,0,0,0,0,0,0,0,0,0.000252422,0,0,0,0,0,0,0,0.000221866,7.39E-05,0,0,0,0.004641702,0,0,0.011496467,0,0,0,0.003360829,0,0.012058007,0,0,0,0,0,0.009105875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001586501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001950029,4.46E-05,0,0,0.000360921,0.020250158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004194288,0,0,0,0,0,0,0,0.000364723,0.005285453,0,0,0,0.010462838,0,2.76E-05,0.000144154,0,0.005164398,0,0,6.24E-05,0,0,0,0,0
129,Monaco,MCO,Monaco,0,0,1.64E-05,0,0,0,0,4.92E-05,2.06E-06,0,0.000212245,0.000389849,0,0,0,0,0,0,0.00153494,0,0,0,0,0,0,0,3.96E-05,0,8.13E-06,0,0,0,0,2.50E-06,0.000156768,0,0,0,0,2.23E-05,9.94E-07,0,0,0,3.42E-06,0,1.03E-05,0,0,0,0,0,0.000601671,0,0,0,0,0,0,0,0,0,0,5.90E-06,0,0,0.000235957,0.003762945,0,2.41E-05,0,0,0.000214162,0,0.000258982,0,0,0,0,6.42E-06,0,0,7.16E-06,0,0,1.99E-05,0,2.25E-06,0,6.14E-05,0,4.67E-05,0,4.21E-05,0.002164986,0,5.21E-05,0,0,0,0,0,0,0,0,0,0,0,0.000248693,0,0,0,0,0,0.00034943,0,0,0,0,0,4.37E-06,0,0,0,0,3.11E-06,0,0,0,0,0,0.000109988,0,0,0,0,0.000465755,0,2.35E-05,0,0,0,0,0,0.000246917,0,0,0,0,0,0,8.07E-06,0,1.35E-05,0.000270077,0,0,7.37E-06,4.56E-06,0,0,0,0,0,4.05E-05,0,0,0,0,0,4.74E-05,0.000327099,0,0,4.28E-05,0,0.000212331,0,0,0,0,0,0,0,0.001013566,0.001510977,2.70E-06,0,0,0,0,3.62E-05,0,0,0.000142562,2.50E-05,0,0,0,0,0,0.000488647,0.000386914,0.000141515,0,0,0,2.20E-05,5.20E-06,0,0,0,0,0
130,Mongolia,MNG,Mongolia,0,0,0,0,0,0,0,0,0,0,0.000369272,2.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02E-05,0,0,0,0,0,0.000107386,0,0,0,0,0,0.000962706,0,0,0,0,0,0,0,0,0,0,3.30E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37E-05,3.62E-05,0,0,0,0,4.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,1.56E-05,0,6.14E-06,0,0,0,1.17E-05,0,0,5.87E-06,0,0.000360707,0,4.89E-05,0,0,0.003598084,0.000701752,0,0,0,1.55E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08E-06,0,0,0,3.12E-06,0,0,0,0,0,2.63E-05,3.03E-06,0,0,0,0,0.000251616,0,0,0,0,0,0,0,0,0,0,0,6.53E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95E-05,0,0,0,0,0,0,0,0,0,6.72E-05,0,0,0,0,0,0,1.85E-05,0.000241466,5.70E-06,0,0,0,9.43E-05,0,0,0,0,0
131,Montenegro,MNE,Montenegro,0,0.016554711,0,0,0,0,0,0,0,0,0.000201892,0.000432948,0,0,0,0,0,0,0,0,0,0,0,0,0.017985328,0,0,0,4.54E-05,0,0,0,0,0,4.62E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.013296816,0,0,0,0.000212509,0.00032012,0,0,0,0,4.30E-05,0,0,0,0,0,0,0,0,0,0.000184818,0,0,0,0,0.000389452,0,0.000117992,0,0,0,0,0,0,0,0,0,0,0.000337508,0,0,0,0,0,0,0,0,5.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001188063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013208,0,0,0,0,0,0.005048243,0,0,0,0,0,0,0,0,0,0,1.96E-05,0,0,0,2.48E-05,7.25E-05,0,0,0,0,0,0,0.014776601,0,0,0,0,7.84E-05,0.008119064,0,0,0,0,0,0,0,0,0,0,0,0,0.000412461,0.000282629,0,0,0,0,0,0,0,0,0,2.47E-05,0,0,0,0,2.02E-05,0,1.83E-05,8.97E-05,0,0,0,0,0,0,0,0,0,0
132,Morocco,MAR,Morocco,0,0,0.009622556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002561799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006587854,0,0,0,0,0,0,0,0,0,0,0,0,0.000552712,0,0,0,0,0,0,0,0,0,0.017434142,0,0,0,0,0.000356374,0,0,0,0,0,0,0.002158347,0,0,0,0,0,0,0,0,0.000102882,0,0.000908701,0,0,0,0.000642759,0,0,0.001300348,0,0,0,0,0,0,0,0,0,0,0.001694299,0,0,0.008655167,0,0,0,0,0,0,0,0,0,0,0,0.010327807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004279469,0.002881719,0,0,0,0,0,0,0,0,0.000199221,0,0.001461657,0.002895422,0,0,0,0,0,0.00075954,0,0,0,0.000269812,0,0,0,0,0,0,0,0.003364209,0,0,0,0,0,0,0,0.000258289,0.000617521,0,0,0,0,0,0,0,0.000928648,0,0
133,Mozambique,MOZ,Mozambique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031548287,0,0,0,0,0,0,0,0,0,0,0,0.001399023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026484634,0,0,0,0,0,0,0,0.241395408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000232844,0,0,0,0,0,0,0,0.002140077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010549594,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026255386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02365144,0.038159294
134,Myanmar,MMR,Myanmar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000211364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004746617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002250311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000603919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Namibia,NAM,Namibia,7.71E-06,0,0.000244424,0,0,0.052003114,0.005940051,4.52E-05,5.78E-05,0,0.000855882,0.001104899,0,0.001017294,0.000690857,3.59E-06,0,0,0.000301283,0,0.00021898,0,0,0,0,0.007357021,0.000292228,0,1.76E-05,4.28E-05,0.000770941,0,0,0.000269889,0.000135604,0,0,0,0,4.45E-05,0.000286436,0,0,0.001596875,0.003541783,0,2.44E-05,0,0.000393446,0,0,0.000142361,0.000401114,0,0,0,0,4.64E-05,0,0,0,0,0.001910909,0.000230031,0,0,0.000246216,0.000239346,0,0,0.000732222,0,0.002031041,0.000152566,0,0,0,0,0,0.000102778,0,0,0,0,0,0,0,3.79E-05,1.93E-05,2.10E-05,0,7.01E-05,0,0.000280844,0.00023609,0,9.85E-05,0,0,0.001966161,0,0.000571716,1.32E-05,0,0,0,0,0,5.15E-05,0.000350689,0,0.000176523,0,0,0.000545111,0,0,0.000958956,0,0,0,0,0,0,0.000597539,0,0,0,0,0,0,0,0.000131022,0,0,0,0.000474692,0,5.58E-05,0,0,0.000695155,0,0,0.000252171,0,2.51E-05,0,0,0,0,0,3.80E-05,3.61E-05,0.000174807,0,0,7.10E-06,3.83E-05,0.000545549,0,0,0,0,4.05E-05,0,0.001344476,0.00040033,0,0,0,0,0,4.18E-05,0.008425974,0,0.000219225,0,0,0,0,0,9.06E-05,0,0.000294158,0.000614951,0,0,0.003153372,6.75E-05,0,0,0,0,0,1.05E-05,0,0,0,0.000573534,3.95E-05,0,0.000331225,0.000320966,0,0,0,0,0,0,0,0,0.027729275,0.018169996
136,Nepal,NPL,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90E-05,0,0,0,0,0,0,0.60186503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002425307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026769607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002276297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000357562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Netherlands,NLD,Netherlands,0.00653582,0.001285868,0.002147985,0,0.001789763,0.007377625,0.000452706,0.003431572,0.000957999,0.246026261,0.018458411,0.012917912,0.000701907,0.001333785,0.002119675,0.000181994,0.000862121,0.000223561,0.09856418,0.000306733,0.00043796,0.002092551,0.006521231,0.00105051,0.004018648,0.002906626,0.010348065,0.012831858,0.014862828,0.000251636,0.004696314,0.049436578,0.0006776,0.004660578,0.00784152,0.002443609,8.79E-05,0.00021604,0,0.005353362,0.005409863,0.005261835,0.000212923,0.002682901,0.003247774,0.005520505,0.001124501,0.000430455,0.00082755,0.870253291,0.003653462,0.01319001,0.01381143,0.005585665,0.001110618,0.005893202,0.002149078,0.003833279,0.000262191,0.00035845,0.011444817,0.005439198,0.000902374,0.014816353,0.00037021,0.000315231,0.010648848,0.012141023,0.003840246,0.001178891,0.00730345,0.000408791,0.028631597,0.016169634,0.014942969,0.000334161,0.000651287,0.000720981,0.000713332,0.00531022,0.002312586,0.004994519,0.001128831,0.000615685,0.009344753,0.019887431,0.012163009,0.001643523,0.029074591,0.0239788,0.021156793,0.007071387,0.000869943,0.015710394,0.008536336,0.000930407,0.005689892,0.001412178,8.19E-05,0.005942429,0.000515996,0.000640074,0.00306174,0,0.006259283,0.000115097,0.000154092,0.009646909,0.004459325,0.000439123,0.004456143,0.008395898,0.001025904,0.008127292,0.017443567,0.000580576,0.001256371,0.000843656,0.00194058,0.003760577,0.000155737,0.003277538,0.000409668,0.001936464,0.002195042,0.000360134,3.04E-05,0.000180567,0.001729814,0.006333706,1.53E-05,0.055314093,0.000678169,0.00038985,0.001351408,0.000897376,0,0.002658564,0.004789769,0.000816013,0.00067723,0.005415336,0.000304452,0,0.014184621,0.025266768,0.002012953,0,0.002404044,0.003206854,0.000233262,0.002733973,0.002171989,0.027455956,0.007517147,7.59E-05,0.006747341,0.004922944,0.005547594,0.001842671,0.00018572,0.000908265,0.001887549,0.007475528,0.001599743,0.000173471,0.002267155,0.010381888,0.010854544,0.889247475,0.005699248,0.001869137,0.003554502,0.01318792,0.014897448,0.001234233,0.018096384,0.00593044,0.001833936,0.001156706,0,0.001144328,0.002318727,0.767313292,0.015056418,0.010909164,0.004954354,0.000108108,0.004488444,0.014288404,0,0.002188918,0.00012881,0.001488868,0.005797946,0.062879515,5.81E-05,0.000642261,0,0.002282537,0.000312244,0.006296887,0.010430063,0.009539571,0.001874425,0.000101395,0.000995465,0.005362792,0.004776806,0,0,0.000469238,0.003513764,0.001899227
138,New Caledonia,NCL,New Caledonia,0,0,0.00044902,0,0,0,0,0,0,0,0.000626382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000694653,0,0,0,0,0,0,0,1.21E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01880797,0.097798259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000310058,0,0,0,0,0,0.000114337,0,0,0,0,0,0,0,0,0,0,0,0.000641148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025248,0,0,0,0,0,0,0.000194515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001116312,0,0,0,0,0,0,0,0,0,0,0,0.560668068,0,0.000303979,0,0,0,0,0
139,New Zealand,NZL,New Zealand,0.000515705,0,0,0,0,0,0,0.001824215,0,0,0.115433661,0.002693681,0,0,0,0.000201361,0,0,0,0,0,0,0,0,0,0,0.002263879,0,0,0,0,0,0.00628867,0,0.008006126,0,0,0,0,0.004087009,0.009754218,0.000447258,0,0,0,0,0,0.001742635,0,0,0,0.002830704,0.005800724,0,0,0,0,0.000394504,0,0,0,0,0,0.001436809,0,0.268777762,0,0.001934071,0,0,0,0,0.003333158,0,0,0,0,0,0,0,0,0,0,0,0.00710745,0.002067589,0,0.004357713,0.00123364,0.00265569,0.003026761,0.012516005,0,0,0.000648321,0,0.010370563,0,0,0.003361007,0.270553836,0,0.011734188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009215774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000766128,0,0.000749808,0.020990737,0,0,0,0,0,0,0,0,0,0.000498319,0,0,0.035152999,0,0,0.006664541,0.000482501,0,0,0,0.000649767,0.000531879,0,0.401460505,0,0,0.006379372,0,0.001115736,0,0,0.016947648,0,0,0,0,0.00057897,0.06197137,0,0,0.005913661,0,0,0,0,0,0,0.004601016,0.00507645,0,0,0,0.008291946,0,0,0.38499686,0,0,0,0,0,0.365812379,0,0.000240021,0,0.056534997,0.007551762,0,0,0,0,0.002435911,0,0,0,0.005425137,0.011704224
140,Nicaragua,NIC,Nicaragua,1.23E-05,1.67E-06,6.27E-05,0,0,1.06E-05,0.001687359,0.000279104,0,0,1.73E-05,7.84E-05,4.11E-06,0.001966768,0,3.85E-07,2.00E-05,0,8.38E-05,0.000443058,0,0,0,7.61E-05,0,6.03E-05,7.45E-05,0,4.34E-05,0,0,0,0,5.00E-06,0.000203798,0,0,0,0,0.000206816,1.43E-05,0.00016754,0,2.59E-05,2.73E-05,0.077168421,0,1.89E-06,0.000604869,0,1.67E-05,0,0.000212128,0,4.44E-05,4.77E-05,0.000104501,2.90E-07,0.001609044,0,0,0,0,9.67E-05,0,9.55E-06,3.76E-05,7.43E-05,0,0,0,1.14E-06,7.46E-05,0,8.00E-06,0,1.45E-05,0,0.001689028,1.93E-05,0,4.39E-06,1.99E-05,0.016077341,0,1.13E-05,0,1.58E-06,1.41E-06,8.08E-06,1.55E-06,3.37E-05,0,2.53E-05,6.06E-05,2.08E-05,3.98E-05,3.64E-05,7.60E-07,3.82E-06,0,8.70E-05,2.65E-05,0,2.85E-05,0,0,0,6.13E-06,0,2.46E-06,9.38E-05,0,0,1.40E-05,0,6.51E-06,0,0,0.000313381,1.75E-06,0,0,5.70E-05,0,7.31E-05,0,6.83E-06,0,0,0,0,2.10E-06,0,0,1.50E-06,0.000270118,0,1.24E-06,0,0,1.83E-05,0,0,7.35E-05,0,8.20E-07,0,0.003123011,0,7.81E-06,0.000158686,3.35E-06,2.33E-06,2.19E-06,3.10E-05,0,0,1.82E-05,0,0,0.000302755,0,1.91E-05,0.000299076,0,5.27E-05,0,5.92E-06,0,3.27E-06,0,0,1.87E-05,3.21E-06,0,0.000326769,0,7.97E-05,0,0,1.79E-05,0,4.28E-06,0.000108711,0.000135103,1.16E-06,0,2.79E-05,1.01E-06,0,0,0,8.08E-06,1.27E-06,3.29E-07,0,0,0,0,1.37E-05,1.67E-05,1.52E-05,0.001215909,0.000113947,9.66E-07,0,0.000212439,7.42E-07,0,0,2.46E-05,0,1.35E-06
141,Niger,NER,Niger,0,0,0.000292981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031819025,0,0,0,0,0,0,0,0,0.014872242,0,0,0,0.001216998,0,0,0,0.002143407,0,0,0,0,0,0,0,0,0.001555341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002267679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001009494,0,0,0,0,0,0,0,0,0.079250853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075511436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002091972,0,0,0,0,0,0,0,0,0,0,0.000237333,0,0,0,0,0,0,0.000305995,0,0,0,0,0,0,0,0,0.021614613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
